Heliostat ID,Position X [m],Position Y [m]
2469,-193.727,471.609
2470,76.0627,528.602
2471,48.5018,531.839
2472,187.583,474.086
2473,-288.203,155.343
2474,-293.008,162.589
2475,41.5882,532.424
2476,69.1888,529.545
2477,-300.199,312.645
2478,-34.6675,532.92
2479,-27.7411,533.325
2480,257.745,412.881
2481,34.6675,532.92
2482,27.7411,533.325
2483,296.357,344.034
2484,-269.795,391.769
2485,298.436,328.098
2486,-62.3033,530.4
2487,193.727,471.609
2488,-20.8099,533.641
2489,-13.8752,533.866
2490,-241.632,91.7313
2491,20.8099,533.641
2492,306.654,291.867
2493,13.8752,533.866
2494,62.3033,530.4
2495,-137.377,503.544
2496,-6.93819,534.001
2497,6.93819,534.001
2498,283.266,148.239
2499,0,534.046
2500,250.271,417.454
2501,305.447,220.692
2502,-130.823,505.286
2503,280.479,370.428
2504,312.199,271.45
2505,290.116,349.313
2506,137.377,503.544
2507,229.758,276.639
2508,130.823,505.286
2509,224.576,68.8621
2510,298.38,185.213
2511,228.78,74.2579
2512,-280.479,370.428
2513,-305.447,220.692
2514,307.262,277.026
2515,-283.266,148.239
2516,311.971,256.795
2517,278.499,141.432
2518,305.778,307.19
2519,306.373,234.207
2520,-221.758,446.222
2521,-181.408,476.483
2522,-298.38,185.213
2523,-175.203,478.8
2524,307.298,262.369
2525,307.104,248.185
2526,222.208,76.156
2527,300.199,312.645
2528,181.408,476.483
2529,221.758,446.222
2530,-306.373,234.207
2531,-203.947,62.5367
2532,175.203,478.8
2533,242.716,421.892
2534,163.292,34.5348
2535,-262.699,396.562
2536,-278.499,141.432
2537,273.61,134.765
2538,-307.104,248.185
2539,-124.248,506.943
2540,-242.716,421.892
2541,-162.704,483.19
2542,-117.651,508.515
2543,-255.518,401.227
2544,262.155,109.759
2545,124.248,506.943
2546,-250.017,104.677
2547,117.651,508.515
2548,273.765,375.416
2549,162.704,483.19
2550,292.481,333.417
2551,-168.967,481.036
2552,293.734,177.39
2553,268.891,128.378
2554,-201.797,69.1606
2555,283.781,354.479
2556,-273.61,134.765
2557,158.415,37.2801
2558,-273.765,375.416
2559,-163.292,34.5348
2560,168.967,481.036
2561,-155.944,473.257
2562,-292.481,333.417
2563,259.392,116.139
2564,264.057,122.127
2565,-111.035,510
2566,-91.0775,513.94
2567,262.699,396.562
2568,301.35,297.34
2569,-104.4,511.4
2570,-283.781,354.479
2571,155.944,473.257
2572,91.0775,513.94
2573,111.035,510
2574,-293.734,177.39
2575,104.4,511.4
2576,-268.891,128.378
2577,255.518,401.227
2578,-204.202,454.524
2579,-301.35,297.34
2580,-254.621,110.284
2581,-84.3928,515.079
2582,-247.381,110.761
2583,-77.6939,516.132
2584,-158.415,37.2801
2585,-264.057,122.127
2586,84.3928,515.079
2587,-97.7468,512.713
2588,77.6939,516.132
2589,-300.236,212.841
2590,99.0457,345.699
2591,204.202,454.524
2592,97.7468,512.713
2593,302.226,282.512
2594,-298.877,199.976
2595,-296.356,218.211
2596,235.082,426.192
2597,-156.413,485.263
2598,-70.9819,517.098
2599,-251.847,116.48
2600,294.522,317.998
2601,-64.2579,517.977
2602,-99.0457,345.699
2603,-150.095,487.255
2604,70.9819,517.098
2605,64.2579,517.977
2606,-235.082,426.192
2607,156.413,485.263
2608,-302.226,282.512
2609,150.095,487.255
2610,57.5231,518.768
2611,-57.5231,518.768
2612,-294.522,317.998
2613,-301.425,226.155
2614,302.526,267.858
2615,-22.643,358.894
2616,-143.752,489.163
2617,302.107,239.684
2618,-266.963,380.284
2619,-50.7785,519.471
2620,214.035,65.6301
2621,-44.0254,520.087
2622,190.489,55.0248
2623,302.587,253.673
2624,286.432,338.628
2625,50.7785,519.471
2626,22.643,358.894
2627,44.0254,520.087
2628,248.254,405.762
2629,143.752,489.163
2630,-260.074,385.028
2631,-227.372,430.355
2632,-37.2648,520.615
2633,-297.305,231.544
2634,-30.498,521.056
2635,-302.526,267.858
2636,37.2648,520.615
2637,-277.354,359.53
2638,30.498,521.056
2639,-248.254,405.762
2640,-286.432,338.628
2641,-302.107,239.684
2642,-219.588,434.378
2643,-23.726,521.408
2644,-16.95,521.672
2645,23.726,521.408
2646,-137.385,490.99
2647,16.95,521.672
2648,-302.587,253.673
2649,207.807,67.4506
2650,-3.39057,521.936
2651,-10.1711,521.848
2652,10.1711,521.848
2653,3.39057,521.936
2654,-270.837,364.464
2655,-213.983,155.663
2656,137.385,490.99
2657,211.779,72.5816
2658,-214.035,65.6301
2659,295.949,302.717
2660,284.317,162.346
2661,288.944,169.708
2662,266.963,380.284
2663,227.372,430.355
2664,219.588,434.378
2665,-295.949,302.717
2666,-176.136,91.0487
2667,260.074,385.028
2668,-207.807,67.4506
2669,-130.994,492.733
2670,-166.389,107.836
2671,-124.582,494.393
2672,300.236,212.841
2673,277.354,359.53
2674,-284.317,162.346
2675,-288.944,169.708
2676,130.994,492.733
2677,-211.779,72.5816
2678,293.76,192.457
2679,288.75,323.248
2680,296.356,218.211
2681,124.582,494.393
2682,-180.316,464.518
2683,297.091,287.907
2684,-74.1721,492.737
2685,298.877,199.976
2686,270.837,364.464
2687,-288.75,323.248
2688,301.425,226.155
2689,74.1721,492.737
2690,180.316,464.518
2691,118.148,495.97
2692,279.555,155.124
2693,-293.76,192.457
2694,240.909,410.165
2695,-297.091,287.907
2696,-118.148,495.97
2697,-249.066,259.392
2698,211.733,438.261
2699,-280.29,343.73
2700,230.375,87.4577
2701,-240.909,410.165
2702,297.305,231.544
2703,-211.733,438.261
2704,-194.289,59.5753
2705,-111.695,497.463
2706,-105.222,498.872
2707,-274.057,348.719
2708,-279.555,155.124
2709,111.695,497.463
2710,253.101,389.647
2711,105.222,498.872
2712,-98.7323,500.197
2713,-92.2256,501.438
2714,-297.655,273.261
2715,274.956,148.203
2716,98.7323,500.197
2717,92.2256,501.438
2718,187.344,48.6023
2719,-253.101,389.647
2720,-230.375,87.4577
2721,-233.487,414.435
2722,289.307,184.522
2723,-297.971,259.079
2724,-292.687,278.575
2725,-297.744,245.084
2726,-225.989,418.571
2727,-197.99,64.2642
2728,-290.452,307.995
2729,264.233,369.281
2730,280.29,343.73
2731,249.066,259.392
2732,-274.956,148.203
2733,237.309,85.685
2734,-293.259,264.401
2735,42.0298,496.512
2736,-72.6163,504.651
2737,-289.307,184.522
2738,-293.284,250.404
2739,-42.0298,496.512
2740,-264.233,369.281
2741,-284.86,313.174
2742,181.641,51.5515
2743,-85.7032,502.594
2744,274.057,348.719
2745,-187.344,48.6023
2746,233.487,414.435
2747,72.6163,504.651
2748,-79.1664,503.665
2749,162.079,471.191
2750,270.231,141.418
2751,-192.241,65.8856
2752,85.7032,502.594
2753,250.017,104.677
2754,-282.884,328.394
2755,79.1664,503.665
2756,-162.079,471.191
2757,203.81,442.001
2758,225.989,418.571
2759,-66.0539,505.551
2760,-203.81,442.001
2761,-283.715,220.96
2762,66.0539,505.551
2763,-276.927,333.433
2764,292.38,223.51
2765,234.386,93.3856
2766,213.983,155.663
2767,-291.86,293.208
2768,-195.82,445.598
2769,-270.231,141.418
2770,297.655,273.261
2771,265.67,134.917
2772,-181.641,51.5515
2773,-187.767,449.051
2774,-238.911,398.505
2775,254.621,110.284
2776,-59.4803,506.367
2777,-52.8967,507.097
2778,290.452,307.995
2779,166.389,107.836
2780,59.4803,506.367
2781,-286.535,298.414
2782,52.8967,507.097
2783,-292.38,223.51
2784,292.687,278.575
2785,297.971,259.079
2786,-246.046,394.14
2787,247.381,110.761
2788,257.542,373.977
2789,-46.3041,507.741
2790,195.82,445.598
2791,260.99,128.55
2792,-39.7038,508.3
2793,46.3041,507.741
2794,284.86,313.174
2795,-267.083,240.8
2796,39.7038,508.3
2797,297.744,245.084
2798,-265.67,134.917
2799,282.884,328.394
2800,218.417,422.571
2801,187.767,449.051
2802,251.847,116.48
2803,-33.0967,508.773
2804,293.088,236.858
2805,-257.542,373.977
2806,-26.4841,509.16
2807,33.0967,508.773
2808,188.592,61.2135
2809,26.4841,509.16
2810,293.259,264.401
2811,-218.417,422.571
2812,-19.867,509.461
2813,-13.2465,509.676
2814,19.867,509.461
2815,-118.616,483.964
2816,13.2465,509.676
2817,276.927,333.433
2818,238.911,398.505
2819,267.735,353.596
2820,-6.62382,509.805
2821,6.62382,509.805
2822,0,509.848
2823,293.284,250.404
2824,-260.99,128.55
2825,118.616,483.964
2826,-293.088,236.858
2827,246.046,394.14
2828,-267.735,353.596
2829,291.86,293.208
2830,-256.473,122.45
2831,-188.592,61.2135
2832,-137.384,478.974
2833,179.653,452.358
2834,288.964,199.585
2835,280.261,169.253
2836,284.706,176.726
2837,286.535,298.414
2838,283.715,220.96
2839,-179.653,452.358
2840,-242.814,105.17
2841,137.384,478.974
2842,-253.401,128.687
2843,-238.509,99.5698
2844,-288.964,199.585
2845,-280.261,169.253
2846,267.083,240.8
2847,-284.706,176.726
2848,-112.318,485.464
2849,-250.769,378.553
2850,231.699,402.741
2851,210.775,426.434
2852,112.318,485.464
2853,171.481,455.519
2854,-243.914,383.006
2855,-231.699,402.741
2856,279.177,318.251
2857,-171.481,455.519
2858,-210.775,426.434
2859,176.136,91.0487
2860,261.326,358.359
2861,287.625,283.798
2862,-215.637,77.8598
2863,270.88,338.364
2864,-235.132,107.302
2865,-279.177,318.251
2866,-261.326,358.359
2867,275.676,161.916
2868,-203.064,430.159
2869,-287.625,283.798
2870,-270.88,338.364
2871,250.769,378.553
2872,-195.288,433.745
2873,288.309,228.737
2874,288.452,269.637
2875,284.707,191.544
2876,243.914,383.006
2877,-212.98,84.8572
2878,288.777,242.096
2879,224.412,406.847
2880,150.648,35.4522
2881,-275.676,161.916
2882,203.064,430.159
2883,288.729,255.643
2884,-288.309,228.737
2885,226.234,81.6862
2886,-288.452,269.637
2887,-224.412,406.847
2888,195.288,433.745
2889,281.117,303.524
2890,-93.316,489.472
2891,-284.707,191.544
2892,-288.777,242.096
2893,93.316,489.472
2894,271.249,154.884
2895,107.316,12.9863
2896,-288.729,255.643
2897,-163.254,458.532
2898,-281.117,303.524
2899,147.671,31.231
2900,178.377,46.2761
2901,-154.973,461.397
2902,113.743,13.7641
2903,-150.648,35.4522
2904,219.604,83.3687
2905,203.947,62.5367
2906,-226.234,81.6862
2907,223.447,89.0274
2908,273.402,323.225
2909,-254.833,363.005
2910,163.254,458.532
2911,-271.249,154.884
2912,-203.961,296.172
2913,203.961,296.172
2914,146.642,464.112
2915,187.449,437.19
2916,154.973,461.397
2917,236.979,387.334
2918,143.199,33.6992
2919,-248.257,367.533
2920,-273.402,323.225
2921,110.064,16.7791
2922,-264.745,343.185
2923,-146.642,464.112
2924,210.111,160.851
2925,282.47,288.93
2926,-287.647,215.817
2927,-187.449,437.19
2928,-210.111,160.851
2929,106.31,19.5807
2930,-236.979,387.334
2931,-178.377,46.2761
2932,-147.671,31.231
2933,266.691,147.986
2934,172.921,49.0767
2935,-219.604,83.3687
2936,201.797,69.1606
2937,-209.621,414.661
2938,-223.447,89.0274
2939,-3.23688,498.277
2940,-258.524,347.895
2941,3.23688,498.277
2942,-282.47,288.93
2943,-117.562,339.848
2944,112.677,20.7534
2945,117.562,339.848
2946,254.833,363.005
2947,-138.264,466.676
2948,-217.051,410.821
2949,-143.199,33.6992
2950,-67.7644,493.659
2951,283.552,274.786
2952,-266.691,147.986
2953,-129.841,469.089
2954,67.7644,493.659
2955,248.257,367.533
2956,209.621,414.661
2957,-172.921,49.0767
2958,-22.6505,497.773
2959,-179.548,440.494
2960,22.6505,497.773
2961,262.29,141.376
2962,275.607,308.535
2963,138.264,466.676
2964,264.745,343.185
2965,283.995,206.594
2966,129.841,469.089
2967,-283.552,274.786
2968,-134.151,48.1582
2969,229.969,391.538
2970,-48.4768,495.924
2971,48.4768,495.924
2972,217.051,410.821
2973,258.524,347.895
2974,80.3542,9.04988
2975,-275.607,308.535
2976,179.548,440.494
2977,-229.969,391.538
2978,256.473,122.45
2979,-283.995,206.594
2980,-262.29,141.376
2981,-284.145,233.89
2982,-279.889,238.967
2983,257.768,134.895
2984,276.036,176.058
2985,-284.08,260.799
2986,-284.372,247.255
2987,121.376,471.351
2988,280.297,183.637
2989,-267.54,328.094
2990,83.1061,12.8858
2991,-121.376,471.351
2992,-171.59,443.654
2993,202.123,418.368
2994,258.242,250.258
2995,-80.3542,9.04988
2996,287.647,215.817
2997,253.401,128.687
2998,-258.242,250.258
2999,-279.339,265.87
3000,-261.59,332.857
3001,-279.875,252.334
3002,-202.123,418.368
3003,-276.036,176.058
3004,112.871,473.459
3005,-280.297,183.637
3006,241.601,371.943
3007,-257.768,134.895
3008,-112.871,473.459
3009,171.59,443.654
3010,79.3218,15.7083
3011,163.576,446.671
3012,-83.1061,12.8858
3013,-241.601,371.943
3014,-277.223,293.968
3015,-184.195,73.3885
3016,-163.576,446.671
3017,-222.883,395.614
3018,-215.726,399.562
3019,267.54,328.094
3020,279.936,198.451
3021,-271.887,298.911
3022,-248.922,122.605
3023,252.22,352.492
3024,194.559,421.938
3025,76.7087,11.8939
3026,-79.3218,15.7083
3027,153.666,39.8653
3028,271.633,168.611
3029,-244.598,116.78
3030,-194.559,421.938
3031,261.59,332.857
3032,155.509,449.544
3033,-252.22,352.492
3034,284.08,260.799
3035,-270.009,313.447
3036,-197.75,175.825
3037,284.372,247.255
3038,-155.509,449.544
3039,284.145,233.89
3040,222.883,395.614
3041,-279.936,198.451
3042,279.889,238.967
3043,-278.559,279.845
3044,-245.849,128.658
3045,-104.33,475.414
3046,215.726,399.562
3047,-241.668,122.728
3048,-264.323,318.256
3049,279.339,265.87
3050,-95.755,477.215
3051,-271.633,168.611
3052,279.875,252.334
3053,-273.476,284.815
3054,-76.7087,11.8939
3055,104.33,475.414
3056,277.223,293.968
3057,-153.666,39.8653
3058,-234.866,376.231
3059,-205.495,74.1979
3060,95.755,477.215
3061,-227.397,94.931
3062,78.5148,480.353
3063,-78.5148,480.353
3064,-147.391,452.27
3065,-209.297,79.4559
3066,-228.056,380.398
3067,271.887,298.911
3068,-139.226,454.85
3069,194.289,59.5753
3070,-179.244,428.668
3071,267.379,161.473
3072,87.149,478.862
3073,-69.8552,481.689
3074,123.661,337.677
3075,-87.149,478.862
3076,270.009,313.447
3077,-61.1729,482.868
3078,147.391,452.27
3079,245.834,356.976
3080,69.8552,481.689
3081,61.1729,482.868
3082,139.226,454.85
3083,-202.964,80.8662
3084,-224.177,102.303
3085,-123.661,337.677
3086,234.866,376.231
3087,208.498,403.38
3088,-245.834,356.976
3089,231.212,100.987
3090,264.323,318.256
3091,278.559,279.845
3092,179.244,428.668
3093,-186.932,425.372
3094,242.814,105.17
3095,52.4707,483.891
3096,-267.379,161.473
3097,255.556,337.512
3098,-52.4707,483.891
3099,-208.498,403.38
3100,228.056,380.398
3101,169.788,44.0476
3102,278.856,213.479
3103,43.7516,484.757
3104,197.99,64.2642
3105,-43.7516,484.757
3106,238.509,99.5698
3107,273.476,284.815
3108,-255.556,337.512
3109,131.015,457.282
3110,-35.0183,485.466
3111,-26.2737,486.018
3112,186.932,425.372
3113,35.0183,485.466
3114,-131.015,457.282
3115,26.2737,486.018
3116,-231.212,100.987
3117,262.991,154.465
3118,17.5205,486.412
3119,-17.5205,486.412
3120,8.76168,486.649
3121,0,486.727
3122,-8.76168,486.649
3123,-278.856,213.479
3124,192.241,65.8856
3125,164.566,46.7056
3126,171.499,431.825
3127,-169.788,44.0476
3128,201.203,407.068
3129,197.75,175.825
3130,-171.499,431.825
3131,235.132,107.302
3132,274.508,270.855
3133,275.542,243.967
3134,-201.203,407.068
3135,-262.991,154.465
3136,-239.368,361.343
3137,275.288,257.331
3138,266.462,303.756
3139,221.171,384.442
3140,271.647,182.758
3141,275.721,190.439
3142,-274.508,270.855
3143,-164.566,46.7056
3144,258.753,147.749
3145,-232.825,365.593
3146,-275.542,243.967
3147,-221.171,384.442
3148,249.439,342.057
3149,163.698,434.843
3150,-266.462,303.756
3151,258.551,322.963
3152,122.762,459.567
3153,-275.288,257.331
3154,-106.14,463.688
3155,-163.698,434.843
3156,-122.762,459.567
3157,-249.439,342.057
3158,-271.647,182.758
3159,-275.721,190.439
3160,106.14,463.688
3161,-258.551,322.963
3162,239.368,361.343
3163,274.998,205.24
3164,-258.753,147.749
3165,215.637,77.8598
3166,-128.021,27.6887
3167,-186.419,414.047
3168,268.305,289.691
3169,-114.47,461.702
3170,232.825,365.593
3171,254.391,141.161
3172,97.7759,465.524
3173,214.215,388.361
3174,-155.843,437.719
3175,-97.7759,465.524
3176,-274.998,205.24
3177,3.23682,359.593
3178,114.47,461.702
3179,-268.305,289.691
3180,-147.939,440.453
3181,248.922,122.605
3182,-214.215,388.361
3183,-3.23682,359.593
3184,-193.843,410.624
3185,89.3801,467.208
3186,186.419,414.047
3187,212.98,84.8572
3188,267.427,175.205
3189,155.843,437.719
3190,-89.3801,467.208
3191,-254.391,141.161
3192,244.598,116.78
3193,147.939,440.453
3194,260.951,308.504
3195,269.588,275.753
3196,245.849,128.658
3197,-121.475,26.2729
3198,-123.856,30.8169
3199,-80.9553,468.741
3200,193.843,410.624
3201,-126.069,35.5322
3202,-72.5042,470.123
3203,-243.241,346.492
3204,-260.951,308.504
3205,-267.427,175.205
3206,80.9553,468.741
3207,-250.177,134.847
3208,270.611,262.245
3209,241.668,122.728
3210,-179.014,85.2507
3211,72.5042,470.123
3212,-269.588,275.753
3213,-236.964,350.815
3214,-252.695,327.565
3215,226.206,369.725
3216,178.936,417.336
3217,-207.189,392.154
3218,64.0297,471.352
3219,273.551,220.237
3220,-226.206,369.725
3221,-178.936,417.336
3222,-270.611,262.245
3223,-64.0297,471.352
3224,-246.758,332.06
3225,-246.804,140.926
3226,-200.096,395.82
3227,263.349,167.966
3228,-55.5345,472.428
3229,263.047,294.474
3230,-271.105,248.887
3231,-47.0212,473.351
3232,243.241,346.492
3233,55.5345,472.428
3234,-119.623,33.7153
3235,47.0212,473.351
3236,-273.551,220.237
3237,207.189,392.154
3238,236.964,350.815
3239,139.986,443.045
3240,-131.988,445.493
3241,38.4927,474.121
3242,-38.4927,474.121
3243,-266.581,253.727
3244,-263.047,294.474
3245,252.695,327.565
3246,-139.986,443.045
3247,-123.947,447.797
3248,200.096,395.82
3249,-263.349,167.966
3250,-171.394,420.489
3251,131.988,445.493
3252,219.514,373.737
3253,246.758,332.06
3254,-163.797,423.506
3255,123.947,447.797
3256,-219.514,373.737
3257,-255.355,313.151
3258,171.394,420.489
3259,161.556,41.9122
3260,-216.765,90.4926
3261,193.39,180.61
3262,-131.826,54.1986
3263,-220.422,96.2737
3264,259.134,160.852
3265,163.797,423.506
3266,-193.39,180.61
3267,29.9517,474.737
3268,-29.9517,474.737
3269,-249.676,317.697
3270,115.866,449.956
3271,-21.401,475.199
3272,-12.8434,475.507
3273,267.095,189.348
3274,21.401,475.199
3275,-264.58,280.561
3276,270.98,197.127
3277,12.8434,475.507
3278,-115.866,449.956
3279,192.939,399.358
3280,271.105,248.887
3281,4.28159,475.662
3282,-4.28159,475.662
3283,-271.374,235.953
3284,269.895,211.905
3285,230.611,355.024
3286,-192.939,399.358
3287,-259.487,285.279
3288,-259.134,160.852
3289,-213.696,97.5201
3290,156.56,44.4332
3291,266.581,253.727
3292,-161.556,41.9122
3293,107.748,451.968
3294,-265.846,267.074
3295,-267.095,189.348
3296,-270.98,197.127
3297,-230.611,355.024
3298,-107.748,451.968
3299,255.355,313.151
3300,-212.75,377.628
3301,-269.895,211.905
3302,199.432,75.7108
3303,-260.996,271.816
3304,-257.703,299.162
3305,240.74,336.449
3306,255.061,154.035
3307,-205.918,381.397
3308,249.676,317.697
3309,184.195,73.3885
3310,-99.5943,453.835
3311,185.719,402.767
3312,227.397,94.931
3313,-91.4086,455.554
3314,-240.74,336.449
3315,-156.56,44.4332
3316,-252.276,303.752
3317,234.449,122.692
3318,264.58,280.561
3319,-185.719,402.767
3320,99.5943,453.835
3321,184.945,57.057
3322,148.446,429.128
3323,212.75,377.628
3324,156.147,426.386
3325,91.4086,455.554
3326,-255.061,154.035
3327,-199.432,75.7108
3328,-148.446,429.128
3329,-156.147,426.386
3330,-179.626,194.304
3331,205.918,381.397
3332,259.487,285.279
3333,263.061,181.695
3334,265.846,267.074
3335,83.1932,457.126
3336,271.374,235.953
3337,-234.449,122.692
3338,224.177,102.303
3339,268.082,226.863
3340,250.862,147.341
3341,-83.1932,457.126
3342,-224.183,359.117
3343,257.703,299.162
3344,250.177,134.847
3345,-184.945,57.057
3346,179.113,59.7442
3347,260.996,271.816
3348,-217.682,363.095
3349,-178.438,406.044
3350,261.971,258.485
3351,-263.061,181.695
3352,-140.697,431.731
3353,234.645,340.728
3354,-268.082,226.863
3355,252.276,303.752
3356,-132.903,434.194
3357,205.495,74.1979
3358,-250.862,147.341
3359,246.804,140.926
3360,140.697,431.731
3361,-234.645,340.728
3362,243.917,322.14
3363,-261.971,258.485
3364,209.297,79.4559
3365,224.183,359.117
3366,178.438,406.044
3367,132.903,434.194
3368,199.019,385.042
3369,-179.113,59.7442
3370,74.9509,458.549
3371,217.682,363.095
3372,-243.917,322.14
3373,-199.019,385.042
3374,-74.9509,458.549
3375,259.161,174.357
3376,-171.1,409.191
3377,202.964,80.8662
3378,-117.874,159.435
3379,41.7657,462.753
3380,-115.147,24.9043
3381,-41.7657,462.753
3382,179.626,194.304
3383,-66.6844,459.824
3384,150.929,128.585
3385,125.065,436.516
3386,-58.3962,460.95
3387,179.014,85.2507
3388,-33.4288,463.43
3389,-150.929,128.585
3390,-25.0811,463.957
3391,66.6844,459.824
3392,-125.065,436.516
3393,33.4288,463.43
3394,-238.593,128.603
3395,25.0811,463.957
3396,58.3962,460.95
3397,254.31,289.903
3398,-227.793,108.48
3399,-259.161,174.357
3400,16.7252,464.333
3401,-117.465,29.2268
3402,171.1,409.191
3403,231.504,114.92
3404,-16.7252,464.333
3405,-242.628,134.633
3406,8.36398,464.559
3407,0,464.634
3408,-8.36398,464.559
3409,163.706,412.204
3410,50.089,461.927
3411,192.056,388.562
3412,117.874,159.435
3413,-78.6892,181.994
3414,-50.089,461.927
3415,-163.706,412.204
3416,264.631,218.444
3417,117.187,438.696
3418,137.966,35.7922
3419,-254.31,289.903
3420,78.6892,181.994
3421,-228.473,344.896
3422,-192.056,388.562
3423,-117.187,438.696
3424,262.383,195.825
3425,246.768,308.244
3426,266.077,203.696
3427,211.11,366.954
3428,-239.262,140.528
3429,256.06,276.47
3430,238.079,326.479
3431,-224.13,115.858
3432,-222.228,348.953
3433,-231.504,114.92
3434,-113.392,31.959
3435,134.838,29.163
3436,-211.11,366.954
3437,-264.631,218.444
3438,-246.768,308.244
3439,255.122,167.143
3440,-238.079,326.479
3441,156.26,415.085
3442,-235.376,134.401
3443,-262.383,195.825
3444,-109.271,440.735
3445,-266.077,203.696
3446,-256.06,276.47
3447,257.275,263.159
3448,-137.966,35.7922
3449,-156.26,415.085
3450,103.664,15.8034
3451,228.473,344.896
3452,109.271,440.735
3453,99.6539,11.2235
3454,-185.03,391.956
3455,-255.122,167.143
3456,-134.838,29.163
3457,-257.275,263.159
3458,222.228,348.953
3459,-177.944,395.224
3460,262.452,233.353
3461,204.471,370.695
3462,130.49,32.4675
3463,-147.635,327.905
3464,249.05,294.434
3465,-148.762,417.83
3466,-101.32,442.63
3467,195.787,70.6927
3468,132.782,37.4241
3469,185.03,391.956
3470,-204.471,370.695
3471,251.217,160.228
3472,-141.217,420.44
3473,-262.452,233.353
3474,177.944,395.224
3475,101.32,442.63
3476,147.635,327.905
3477,-249.05,294.434
3478,85.321,445.991
3479,258.538,188.075
3480,148.762,417.83
3481,-85.321,445.991
3482,-232.163,330.712
3483,141.217,420.44
3484,-130.49,32.4675
3485,189.988,72.1256
3486,-241.179,312.636
3487,-182.124,310.079
3488,182.124,310.079
3489,251.042,281.035
3490,98.3735,19.4812
3491,-251.217,160.228
3492,93.3355,444.382
3493,193.375,77.046
3494,-132.782,37.4241
3495,-195.787,70.6927
3496,-226.172,334.837
3497,-77.2788,447.454
3498,-93.3355,444.382
3499,-69.2116,448.773
3500,-258.538,188.075
3501,-235.512,316.927
3502,215.91,352.897
3503,77.2788,447.454
3504,-251.042,281.035
3505,69.2116,448.773
3506,170.801,398.363
3507,-197.765,374.316
3508,-215.91,352.897
3509,133.625,422.914
3510,247.182,153.434
3511,210.097,91.7641
3512,-189.988,72.1256
3513,-170.801,398.363
3514,232.163,330.712
3515,-92.8066,347.426
3516,-133.625,422.914
3517,61.1219,449.946
3518,-190.994,377.815
3519,176.093,54.3262
3520,92.8066,347.426
3521,-61.1219,449.946
3522,-193.375,77.046
3523,241.179,312.636
3524,226.172,334.837
3525,-53.0124,450.973
3526,-44.8858,451.855
3527,197.765,374.316
3528,-252.496,267.747
3529,53.0124,450.973
3530,254.818,180.645
3531,-247.182,153.434
3532,216.765,90.4926
3533,235.512,316.927
3534,44.8858,451.855
3535,259.208,224.852
3536,239.567,268.189
3537,174.819,198.64
3538,220.422,96.2737
3539,-210.097,91.7641
3540,-174.819,198.64
3541,190.994,377.815
3542,-243.709,298.87
3543,36.7446,452.589
3544,238.593,128.603
3545,-247.636,272.249
3546,-239.567,268.189
3547,-36.7446,452.589
3548,170.515,56.8762
3549,209.522,356.727
3550,242.628,134.633
3551,-176.093,54.3262
3552,-163.602,401.373
3553,28.5915,453.177
3554,-28.5915,453.177
3555,-20.4291,453.619
3556,-259.208,224.852
3557,-12.2601,453.913
3558,-254.818,180.645
3559,-156.351,404.253
3560,20.4291,453.619
3561,-238.29,303.208
3562,-209.522,356.727
3563,12.2601,453.913
3564,261.015,210.144
3565,257.515,202.185
3566,4.08714,454.06
3567,-4.08714,454.06
3568,213.696,97.5201
3569,163.602,401.373
3570,239.262,140.528
3571,-243.283,146.922
3572,-125.991,425.251
3573,156.351,404.253
3574,-170.515,56.8762
3575,-257.515,202.185
3576,256.665,239.703
3577,-261.015,210.144
3578,-118.315,427.45
3579,-245.942,285.508
3580,252.496,267.747
3581,110.602,429.511
3582,184.162,381.192
3583,220.108,338.854
3584,243.709,298.87
3585,125.991,425.251
3586,-110.602,429.511
3587,235.376,134.401
3588,-239.616,152.829
3589,-159.783,210.924
3590,118.315,427.45
3591,250.957,173.334
3592,-240.763,289.889
3593,-184.162,381.192
3594,247.636,272.249
3595,229.769,321.115
3596,-256.665,239.703
3597,-220.108,338.854
3598,238.29,303.208
3599,102.852,431.432
3600,-203.067,360.44
3601,149.048,407.002
3602,-102.852,431.432
3603,-229.769,321.115
3604,-149.048,407.002
3605,-196.546,364.037
3606,-250.957,173.334
3607,-253.695,254.866
3608,245.942,285.508
3609,177.271,384.445
3610,-95.069,433.214
3611,148.883,42.2546
3612,-87.2552,434.855
3613,-177.271,384.445
3614,203.067,360.44
3615,253.86,194.343
3616,159.783,210.924
3617,93.2207,10.499
3618,95.069,433.214
3619,240.763,289.889
3620,87.2552,434.855
3621,95.901,14.8697
3622,196.546,364.037
3623,57.4099,0.97353
3624,247.222,166.325
3625,227.793,108.48
3626,220.718,109.566
3627,-213.973,342.762
3628,242.695,276.663
3629,-253.86,194.343
3630,146.101,37.9026
3631,223.951,325.199
3632,79.4131,436.355
3633,-207.768,346.558
3634,-148.883,42.2546
3635,-79.4131,436.355
3636,232.793,307.449
3637,-242.695,276.663
3638,-170.321,387.574
3639,-223.951,325.199
3640,253.63,231.125
3641,253.695,254.866
3642,141.698,409.619
3643,-247.222,166.325
3644,71.5454,437.714
3645,-134.301,412.103
3646,-71.5454,437.714
3647,-220.718,109.566
3648,-163.317,390.577
3649,-141.698,409.619
3650,224.13,115.858
3651,-126.861,414.454
3652,141.521,40.1652
3653,-232.793,307.449
3654,52.8364,0.653712
3655,213.973,342.762
3656,57.1502,5.54026
3657,134.301,412.103
